block_id,doc_id,block_type,content
Zurich_en_b63,Zurich_en,text,"According to the results of the federal census of 1900, the city of Zurich then had 150,703 inhabitants. Of these, 30,891 or about 2/10 were citizens of the city, 30,864, almost exactly the same number, citizens of other municipalities in the canton, 45,187 or 3/10 citizens of other cantons, totaling 106,942 or 7/10 Swiss citizens, and 43,761 or 3/10 foreigners. The religious distribution was as follows: Protestants 102,794, Catholics 43,655, Israelites 2,713, others or unknown 1,541. By mother tongue: German 140,803, French 2,586, Italian 5,100, Romansh 415, other languages 1,799. 47.5% of the population was male and 52.5% female."
Zurich_en_b64,Zurich_en,text,"From earlier times, the literature gives the following population numbers for the city of Zurich:"
Zurich_en_b65,Zurich_en,text,"After the city unification in 1893, the population increased rapidly. However, the economic downturn of 1899/1900 brought a period of decrease. Since 1902, the number has been rising again, albeit more slowly. The estimated population at the end of 1906 was 172,855; end of 1907: 177,437; end of 1908: 180,224. The actual number is probably 1,000 to 2,000 lower, due to traditionally incomplete deregistrations, especially of Italian migrant workers, whose return migration in the winter months usually represents a counter flow."
Zurich_en_b66,Zurich_en,text,"The residential population increased by 4,582 persons in 1907, i.e., by 2.65%. If the increase continues evenly, the number should reach about 200,000 around 1912 or 1913."
Zurich_en_b67,Zurich_en,text,"The following figures for 1907 give an orientation of population movement: Number of births: 4,921 (2,357 girls and 2,564 boys), deaths: 2,710 (1,323 female, 1,387 male), both including stillbirths (99 girls, 96 boys). Marriages: 1,674. Divorces: 212. Naturalizations: 1,397, of which 931 were free, 466 by purchase; of these naturalized, 829 came from the canton of Zurich, 129 from the rest of Switzerland, and 439 from abroad."
Zurich_en_b68,Zurich_en,text,"The marriage rate fell steadily between 1898 and 1903, from 1,816 to 1,417, a reduction of 22%; it has risen slightly since. Also, the surplus of births, still 2,702 in 1899, has been falling continuously since 1901; in 1905 it was only 1,919, despite the rising population. In 1901 the live birth rate was 32.84‰, in 1906 25.23‰, in 1907 23.25‰ of the mid-year population. Of course, mortality also declined but not as much as the birth rate. Increased cost of living results in reduced marriage opportunities. The socio-political development affects the small and middle classes in various ways. What else can be said if, in a largely commercial and industrial metropolis of 81,531 taxpayers in 1907, only 1,678 (including cantonal and municipal officials) declared an income of 5,100 Fr. and more, of whom only 1,026 such over 6,100 Fr. and only 298 such over 10,100 Fr., and only 1,532 taxpayers over 100,000 Fr. assets?"
Zurich_en_b69,Zurich_en,text,Zurich: Stadthausquai.
Zurich_en_b70,Zurich_en,text,"Within one year, the following mutation amounts arise in the resident population, corresponding to the normal year 1906 with an average annual population of 170,400:"
Zurich_en_b71,Zurich_en,text,"Within the city about 78,000 persons moved (11,500 families). About 44,000 persons moved in, about 40,700 moved out. Gain of 3,300 persons. Marriages in the resident population: 1,750. Births about 4,300 persons. Deaths about 2,550 persons. Surplus of births: 1,750. Annual increase: 5,050. Guests staying in hotels about 300,000 persons."
Zurich_en_b72,Zurich_en,text,"Conspicuous is the high move rate. About 40% of the resident population moves once a year! Half of this number concerns family moves, not just individual moves, mostly at the beginning of April or October, but also at other quarter beginnings. (Cologne 44%, Breslau 49%; Dresden 28%, Nuremberg 36%). In the process, the old town in particular becomes deserted, which, as in most large German cities becoming the city center, is subject to “displacement of the indigenous population in language and custom.” District I had in 1895 = 29,500, end of 1900 = 25,900, and in 1906 still 20,000 inhabitants, the same as early as 1860! Immigration is considered to be those who stay more than two months; it amounted to 27,100 in 1893 and already 40,300 persons in 1905. These numbers are relatively high, although balanced by an almost equally high emigration rate."
Zurich_en_b73,Zurich_en,text,"The year 1908 showed a migration gain of only 913 persons with an immigration of 45,403 and an emigration of 44,490 (compared to 2,735 in 1907)—never so low since 1902. The economic depression is cited as the cause, which is expressed particularly in reduced immigration and multiple movements of Italians; compared to the previous year, Italian immigration fell from 8,200 to 7,100. Number of marriages 1,877 (maximum since 1893)."
Zurich_en_b74,Zurich_en,text,"For the first time since 1901, the number of births increased, to 4,246 (birth rate per 1,000 inhabitants = 23.64); the number of deaths reached 2,372 (mortality rate per 1,000 inhabitants = 13.21). Birth surplus 1,874, making a total increase in the resident population of 2,787 persons or 1.57%. The migration gain included 536, the birth surplus 1,080 foreigners. The city-citizen population has been in significant decline for years due to excess deaths, and the marriage rate was, for example, proportionally always higher among the resident German Reich citizens than among the Zurichers themselves. Foreigners have predominated in the still remaining birth surplus in recent years, e.g., with 53.4% in 1907. If this continues, Zurich can soon exist without Zurichers; lucus a non lucendo!"
Zurich_en_b75,Zurich_en,text,"Interesting is the immigration into the city according to the different source regions and their distance. Of the 40,289 immigrants in 1905, 21,711 were foreigners, half of whom were Germans, a quarter Italians, and a quarter from Austria, Russia, France, etc. 42.5% of all immigrants came directly from abroad to Zurich; of those coming from other Swiss locations, another 30% were foreigners. 16% of all immigrants were dependents, the rest 84% self-employed. More than 4/5 of all immigrants move for economic reasons. The closer the immigration occurs in kilometers, the greater it is, and the more dependents are relatively involved alongside self-employed. In 1905, 34.1% of all immigrants came from a distance of up to 50 kilometers (of which 1/4 came from at most 10 km), 19.5% came from 50–100 km distance, and so on—still a full 23.1% from over 300 km."
Zurich_en_b76,Zurich_en,text,Zurich: Gemüsemarkt and St. Peter's Church.
Zurich_en_b77,Zurich_en,text,"The steady increase in population is not matched by an increase in housing opportunities. In the inner city, more and more former apartments are being converted into department stores and offices, and despite lively construction activity in the outer districts, which is often interrupted by strikes, it does not meet the steadily growing demand. As a result, rents have increased enormously in recent years. With an average room price of 279 Fr. (1906/07; since then even higher)—average including attic rooms—Zurich marches near the top of Swiss cities."
